CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL219916	364745	CHEMBL219916	364745	DOMPERIDONE	DOMPERIDONE	425.91	2.45	67.92	0	Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1	7711692	IC50	=	37	nM	7.43	IC50	=	.037	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1852472	1193151	CHEMBL1852472	1193151		Example 9	500.46	5.76	53.4	2	CCCc1nc(C(=O)NCCN2CCN(CC2)c3cccc(Cl)c3Cl)c(C)n1c4ccccc4	16311919	IC50	=	39	nM	7.41	IC50	=	39	nM	264244			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528794	CHEMBL3705413	B	BindingDB_Patents: Binding Assay. For serotonin 5-HT2A binding, an aliquot of human recombinant serotonin 5-HT2A receptor (PerkinElmer Life and Analytical Sciences, USA) expressed in CHO-K1 cells (5 ug/well) and 1 nM [3H]Ketanserin (PerkinElmer) were used in the presence of mianserin (20 uM) as a nonspecific. The reaction mixture was incubated for 60 min at 27Â° C. using 50 mM Tris-HCl (pH 7.4) buffer containing 4 mM CaCl2 and 0.1% ascorbic acid, and harvested through filtermate A glass fiber filter (Wallac, Finland) presoaked in 0.5% polyethyleneimine (PEI) by microbeta filtermate-96 harvester (PerkinElmer) to terminate the reaction, and then washed with ice cold 50 mM Tris-HCl buffer solution (pH 7.4). The filter was then covered with MeltiLex, sealed in a sample bag, dried in an oven. The radioactivity retained in the filter was finally counted using MicroBeta Plus (Wallac). For serotonin 5-HT2C binding, frozen membranes from stable CHO-K1 cell line expressing the human recombinant 5-HT2C receptor.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	94521	CHEMBL3638464			2014						
CHEMBL2387229	1564004	CHEMBL2387229	1564004		17m	484.95	6.05	64.8	1	CC1=CC(=O)Oc2c(Cl)c(OCCCCN3CCC(CC3)c4noc5cc(F)ccc45)ccc12	13317526	IC50	=	39.2	nM	7.41	IC50	=	39.2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	963044	CHEMBL2390205	B	Antagonist activity at 5HT2A receptor (unknown origin) expressed in CHOK1 cells coexpressing Galpha15 assessed as inhibition of agonist-induced response incubated for 60 mins in incubator followed by 15 mins at room temperature by FLIPR assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	73818	CHEMBL2385071	23675993	J. Med. Chem.	2013	56	11	4671	485	CHEMBL3307512	CHO-K1
CHEMBL594717	596247	CHEMBL594717	596247		32	355.45	4.14	37.39	0	C[C@@H]1CNCCN1c2ccc3CC[C@H](OCc4cc(F)ccc4C)c3n2	3080389	IC50	=	46	nM	7.34	IC50	=	46	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	606261	CHEMBL1069951	F	Agonist activity against human 5HT2A receptor by FLIPR assay relative to 5HT	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	49402	CHEMBL1153119	19914063	Bioorg. Med. Chem. Lett.	2010	20	1	266			
CHEMBL1403281	827165	CHEMBL1403281	827165	ERGOCRYPTINE	ALPHA-ERGOCRYPTINE	575.7	3.8	118.2	1	CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C	7636066	IC50	=	47	nM	7.33	IC50	=	.047	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL449048	452267	CHEMBL449048	452267		62	282.17	4.26	21.26	0	CNCc1ccc(Cl)cc1Oc2cccc(Cl)c2	2587067	IC50	=	48.6	nM	7.31	IC50	=	48.6	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL453880	452270	CHEMBL453880	452270		65	333.71	4.74	21.26	0	CNCc1ccc(Cl)cc1Oc2ccc(F)c(c2)C(F)(F)F	2587070	IC50	=	48.9	nM	7.31	IC50	=	48.9	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL3665546	1998497	CHEMBL3665546	1998497		50	510.89	3.59	94.47	1	COCCNC(=O)COc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1c3c(Cl)cnn3C	15807652	IC50	=	52	nM	7.28	IC50	=	52	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1527628	CHEMBL3705112	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays for human 5-HT2A receptor was conducted using the 5-HT2 agonist [125I]DOI as radioligand. To define nonspecific binding, 10 µM DOI was used for all assays. For competitive binding studies, 0.5 nM [125I]DOI was used and compounds were assayed over a range of 0.01 nM to 10 µM. Assays were conducted in a total volume of 200 µl in 96-well Perkin Elmer GF/C filter plates in assay buffer (50 mM Tris-HCl, pH 7.4, 0.5 mM EDTA, 5 mM MgCl2, and 10 µM pargyline). Assay incubations were performed for 60 mM at room temperature and were terminated by rapid filtration under vacuum pressure of the reaction mixture over Whatman GF/C glass fiber filters presoaked in 0.5% PEI using a Brandell cell harvester.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	94324	CHEMBL3639245			2014						
CHEMBL314885	136240	CHEMBL314885	136240		3k	312.38	3.87	15.71	0	CN(C)CC1CC2N(O1)c3ccccc3Cc4ccc(F)cc24	1178699	IC50	=	53.7	nM	7.27	pIC50	=	7.27				0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	2509	CHEMBL617396	B	Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.	1	Scientific Literature				Expert	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			5105	CHEMBL1135381	11755365	Bioorg. Med. Chem. Lett.	2002	12	2	249	307	CHEMBL3307946	L929
CHEMBL1271929	711186	CHEMBL1617868	1040819		16c	413.58	3.84	86.66	0	Cl.CSc1nc(C)cc(n1)C(=O)NCCCN2CCN(CC2)c3cccc(C)c3C	3530843	IC50	=	54	nM	7.27	IC50	=	54	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	675981	CHEMBL1272919	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	53537	CHEMBL1268978	20933409	Bioorg. Med. Chem. Lett.	2010	20	22	6439	485	CHEMBL3307512	CHO-K1
CHEMBL1271984	711242	CHEMBL1617897	1040848		16e	440.39	4.13	86.66	0	Cl.CSc1nc(C)cc(n1)C(=O)NCCN2CCN(CC2)c3cccc(Cl)c3Cl	3530841	IC50	=	55	nM	7.26	IC50	=	55	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	675981	CHEMBL1272919	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	53537	CHEMBL1268978	20933409	Bioorg. Med. Chem. Lett.	2010	20	22	6439	485	CHEMBL3307512	CHO-K1
CHEMBL3216702	1705479	CHEMBL1229302	691653		63	514.49	5.6	53.4	2	Cl.Cl.Cl.Cl.CCCn1c(C)c(cc1c2ccccn2)C(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4Cl	3403285	IC50	=	58	nM	7.24	IC50	=	58	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	647226	CHEMBL1217367	B	Displacement of [3H]ketanserin from human recombinant 5HT2A expressed in CHOK1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	52205	CHEMBL1212860	20637635	Bioorg. Med. Chem.	2010	18	16	6156	485	CHEMBL3307512	CHO-K1
CHEMBL1852774	1193453	CHEMBL1852774	1193453		Example 136	560.52	5.24	82.86	2	CCCc1nc(C(=O)NCC(O)CN2CCN(CC2)c3cccc(Cl)c3Cl)c(C)n1c4ccc(OC)cc4	16348978	IC50	=	63.1	nM	7.2	IC50	=	63.1	nM	264276			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528794	CHEMBL3705413	B	BindingDB_Patents: Binding Assay. For serotonin 5-HT2A binding, an aliquot of human recombinant serotonin 5-HT2A receptor (PerkinElmer Life and Analytical Sciences, USA) expressed in CHO-K1 cells (5 ug/well) and 1 nM [3H]Ketanserin (PerkinElmer) were used in the presence of mianserin (20 uM) as a nonspecific. The reaction mixture was incubated for 60 min at 27Â° C. using 50 mM Tris-HCl (pH 7.4) buffer containing 4 mM CaCl2 and 0.1% ascorbic acid, and harvested through filtermate A glass fiber filter (Wallac, Finland) presoaked in 0.5% polyethyleneimine (PEI) by microbeta filtermate-96 harvester (PerkinElmer) to terminate the reaction, and then washed with ice cold 50 mM Tris-HCl buffer solution (pH 7.4). The filter was then covered with MeltiLex, sealed in a sample bag, dried in an oven. The radioactivity retained in the filter was finally counted using MicroBeta Plus (Wallac). For serotonin 5-HT2C binding, frozen membranes from stable CHO-K1 cell line expressing the human recombinant 5-HT2C receptor.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	94521	CHEMBL3638464			2014						
CHEMBL1852359	1193038	CHEMBL1852359	1193038		Example 101	480.04	5.01	53.4	1	Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(c3C)c4ccccc4Cl)CC2)c1C	16301003	IC50	=	80	nM	7.1	IC50	=	80	nM	264258			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528794	CHEMBL3705413	B	BindingDB_Patents: Binding Assay. For serotonin 5-HT2A binding, an aliquot of human recombinant serotonin 5-HT2A receptor (PerkinElmer Life and Analytical Sciences, USA) expressed in CHO-K1 cells (5 ug/well) and 1 nM [3H]Ketanserin (PerkinElmer) were used in the presence of mianserin (20 uM) as a nonspecific. The reaction mixture was incubated for 60 min at 27Â° C. using 50 mM Tris-HCl (pH 7.4) buffer containing 4 mM CaCl2 and 0.1% ascorbic acid, and harvested through filtermate A glass fiber filter (Wallac, Finland) presoaked in 0.5% polyethyleneimine (PEI) by microbeta filtermate-96 harvester (PerkinElmer) to terminate the reaction, and then washed with ice cold 50 mM Tris-HCl buffer solution (pH 7.4). The filter was then covered with MeltiLex, sealed in a sample bag, dried in an oven. The radioactivity retained in the filter was finally counted using MicroBeta Plus (Wallac). For serotonin 5-HT2C binding, frozen membranes from stable CHO-K1 cell line expressing the human recombinant 5-HT2C receptor.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	94521	CHEMBL3638464			2014						
CHEMBL488261	452998	CHEMBL488261	452998		18	316.61	4.92	21.26	0	CNCc1ccc(Cl)cc1Oc2ccc(Cl)c(Cl)c2	2587025	IC50	=	89.5	nM	7.05	IC50	=	89.5	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL1080726	613480	CHEMBL1080726	613480		16	451	4.79	40.51	0	Cc1c(cc(c2ccccc2)n1C)C(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4	3189797	IC50	=	92	nM	7.04	IC50	=	92	nM			1	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	617080	CHEMBL1100586	B	Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cells after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	50497	CHEMBL1154983	20149649	Bioorg. Med. Chem. Lett.	2010	20	5	1705	485	CHEMBL3307512	CHO-K1
CHEMBL1080726	613480	CHEMBL1080726	613480		19	451	4.79	40.51	0	Cc1c(cc(c2ccccc2)n1C)C(=O)NCCCN3CCN(CC3)c4cccc(Cl)c4	3403152	IC50	=	92	nM	7.04	IC50	=	92	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	647226	CHEMBL1217367	B	Displacement of [3H]ketanserin from human recombinant 5HT2A expressed in CHOK1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	52205	CHEMBL1212860	20637635	Bioorg. Med. Chem.	2010	18	16	6156	485	CHEMBL3307512	CHO-K1
CHEMBL495678	486991	CHEMBL495678	486991		3o	477.54	4.42	61.03	0	FC(F)(F)c1cccc(c1)N2CCN(CCCNS(=O)(=O)c3ccc4ccccc4c3)CC2	2354628	IC50	=	95	nM	7.02	IC50	=	95	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	556690	CHEMBL959753	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in CHOK1 cell membrane	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	42101	CHEMBL1150331	18456500	Bioorg. Med. Chem.	2008	16	10	5405			
CHEMBL3216505	1705282	CHEMBL1852664	1193343		111	474.04	3.78	73.63	0	Cl.Cl.Cl.Cc1c(Cl)cccc1N2CCN(CC(O)CNC(=O)c3nc(C)n(C4CCCC4)c3C)CC2	6338139	IC50	=	97.6	nM	7.01	IC50	=	97.6	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
CHEMBL3216082	1704859	CHEMBL1852590	1193269		122	520.43	4.33	73.63	1	Cl.Cl.Cl.Cl.Cc1nc(C(=O)NCC(O)CN2CCN(CC2)c3cccc(Cl)c3Cl)c(C)n1c4ccccc4F	6338172	IC50	=	104	nM	6.98	IC50	=	104	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
CHEMBL716	34234	CHEMBL716	34234	QUETIAPINE	QUETIAPINE	383.51	2.66	73.6	0	OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24	7743864	IC50	=	117.8	nM	6.93	IC50	=	.1178	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774690	CHEMBL1909211	B	DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin)	15	DrugMatrix			32644	Autocuration	BAO_0000249	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL3216957	1705734	CHEMBL1852776	1193455		139	540.05	3.74	92.09	1	Cl.Cl.Cl.Cc1c(Cl)cccc1N2CCN(CC(O)CNC(=O)c3nc(C)n(c3C)c4ccc5OCCOc5c4)CC2	6338223	IC50	=	127	nM	6.9	IC50	=	127	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
CHEMBL1088165	613680	CHEMBL1088165	613680		29	513.72	5.73	43.75	2	Cc1cccc(N2CCN(CCCNC(=O)c3cc(c4ccccc4)n(N5CCCCC5)c3C)CC2)c1C	3189836	IC50	=	133	nM	6.88	IC50	=	133	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	617080	CHEMBL1100586	B	Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cells after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	50497	CHEMBL1154983	20149649	Bioorg. Med. Chem. Lett.	2010	20	5	1705	485	CHEMBL3307512	CHO-K1
CHEMBL443922	452858	CHEMBL443922	452858		2	296.19	4.79	12.47	0	CN(C)Cc1ccccc1Oc2ccc(Cl)c(Cl)c2	2587009	IC50	=	144	nM	6.84	IC50	=	144	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558174	CHEMBL962308	B	Displacement of [3H]ketanserin from 5HT2A receptor	1	Scientific Literature				Intermediate	BAO_0000357	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	8	Homologous protein			44897	CHEMBL1152152	18948001	Bioorg. Med. Chem. Lett.	2008	18	23	6088			
CHEMBL3681360	2014471	CHEMBL3681360	2014471		Example 111	510.07	5.41	73.63	2	CCCc1nc(cn1c2ccc(Cl)cc2)C(=O)NCC(O)CN3CCN(CC3)c4cccc(C)c4C	16303804	IC50	=	147	nM	6.83	IC50	=	147	nM	264264			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528794	CHEMBL3705413	B	BindingDB_Patents: Binding Assay. For serotonin 5-HT2A binding, an aliquot of human recombinant serotonin 5-HT2A receptor (PerkinElmer Life and Analytical Sciences, USA) expressed in CHO-K1 cells (5 ug/well) and 1 nM [3H]Ketanserin (PerkinElmer) were used in the presence of mianserin (20 uM) as a nonspecific. The reaction mixture was incubated for 60 min at 27Â° C. using 50 mM Tris-HCl (pH 7.4) buffer containing 4 mM CaCl2 and 0.1% ascorbic acid, and harvested through filtermate A glass fiber filter (Wallac, Finland) presoaked in 0.5% polyethyleneimine (PEI) by microbeta filtermate-96 harvester (PerkinElmer) to terminate the reaction, and then washed with ice cold 50 mM Tris-HCl buffer solution (pH 7.4). The filter was then covered with MeltiLex, sealed in a sample bag, dried in an oven. The radioactivity retained in the filter was finally counted using MicroBeta Plus (Wallac). For serotonin 5-HT2C binding, frozen membranes from stable CHO-K1 cell line expressing the human recombinant 5-HT2C receptor.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	94521	CHEMBL3638464			2014						
CHEMBL1933397	1270855	CHEMBL1933397	1270855		4c	394.27	1.64	49	0	CN(C1CCN(C)CC1)S(=O)(=O)c2ccc(I)cc2	7983937	IC50	=	160	nM	6.8	IC50	=	160	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	795018	CHEMBL1936398	B	Displacement of [3H]Ketanserin from human recombinant 5HT2A receptor expressed in CHOK1 cells after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	60679	CHEMBL1932959	22153942	Bioorg. Med. Chem. Lett.	2012	22	1	347	485	CHEMBL3307512	CHO-K1
CHEMBL601457	602772	CHEMBL601457	602772		18	463.63	4.51	52.24	0	O=S(=O)(N(CCCN1CCN(CC1)c2ccccc2)CC3CC3)c4cccc5ccccc45	3091402	IC50	=	171	nM	6.77	IC50	=	171	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	608657	CHEMBL1067143	B	Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in avCHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	49591	CHEMBL1156889	20096593	Bioorg. Med. Chem.	2010	18	4	1665	485	CHEMBL3307512	CHO-K1
CHEMBL2393240	1566830	CHEMBL3039632	1592443		6k	356.44	3.06	56.32	0	Cl.CN1CCN(CC1)c2nc3CCNCCc3c(Nc4ccc(F)cc4)n2	13334283	IC50	=	215	nM	6.67	IC50	=	215	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	963834	CHEMBL2396136	B	Displacement of [3H]-ketanserin from human recombinant 5HT-2A receptor expressed in CHOK1 cell membranes after 60 mins	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	73887	CHEMBL2390866	23537943	Eur. J. Med. Chem.	2013	63		558			
CHEMBL1214046	685895	CHEMBL1214046	685895		32	523.51	5.74	40.51	2	CCCn1c(C)c(cc1c2ccccc2)C(=O)NCCCN3CCN(CC3)c4cccc(Br)c4	3403194	IC50	=	221	nM	6.66	IC50	=	221	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	647226	CHEMBL1217367	B	Displacement of [3H]ketanserin from human recombinant 5HT2A expressed in CHOK1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	52205	CHEMBL1212860	20637635	Bioorg. Med. Chem.	2010	18	16	6156	485	CHEMBL3307512	CHO-K1
CHEMBL3217171	1705948	CHEMBL1852495	1193174		74	503.68	5.45	62.63	2	Cl.Cl.CCCc1nc(C(=O)NCCCN2CCN(CC2)c3cccc(C)c3C)c(C)n1c4ccccc4OC	6338028	IC50	=	253	nM	6.6	IC50	=	253	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	766793	CHEMBL1827733	B	Displacement of [3H]ketanserin from human recombinant serotonin 5-HT2A receptor expressed in CHO-K1 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	107	CHEMBL224	SINGLE PROTEIN	P28223	Serotonin 2a (5-HT2a) receptor	Homo sapiens	9	Protein	7tm_1	high	58879	CHEMBL1821711	21823597	J. Med. Chem.	2011	54	18	6305	485	CHEMBL3307512	CHO-K1
